EMP1372,Finance,11,103126,86,3.2,23,10,8,WFH,No,,,,
EMP1373,Marketing,5,69915,87,3.2,20,10,2,WFH,No,,,,
EMP1374,Marketing,3,81067,80,3.6,10,9,24,Office,No,,,,
EMP1375,Marketing,2,44776,91,3.1,8,6,13,Office,No,,,,
EMP1376,Marketing,13,79017,90,3.4,6,8,22,Hybrid,No,,,,
EMP1377,Finance,3,114576,98,4.8,11,8,4,WFH,No,,,,
EMP1378,Marketing,12,52178,100,3.0,13,9,23,Office,Yes,,,,
EMP1379,Finance,15,133027,100,4.2,22,10,3,Office,No,,,,
EMP1380,It,6,97300,79,4.9,27,5,5,WFH,No,,,,
EMP1381,It,6,80544,84,4.6,24,7,16,Hybrid,No,,,,
EMP1382,Sales,12,69078,81,3.5,13,4,19,WFH,Yes,,,,
EMP1383,Finance,1,91548,92,3.3,27,9,11,Hybrid,No,,,,
EMP1384,Hr,6,34773,81,2.7,10,6,8,Office,No,,,,
EMP1385,Marketing,8,50125,99,3.1,14,8,22,Hybrid,No,,,,
EMP1386,Sales,8,76803,82,4.1,23,7,9,Office,No,,,,
EMP1387,Sales,2,47019,89,3.1,6,7,11,Office,No,,,,
EMP1388,Finance,5,89069,80,3.7,23,5,6,Hybrid,No,,,,
EMP1389,Hr,9,56253,86,4.9,21,7,19,WFH,No,,,,
EMP1390,Sales,15,55122,79,2.8,20,5,23,WFH,No,,,,
EMP1391,Hr,8,35460,78,2.6,16,7,16,Office,No,,,,
EMP1392,Finance,7,87008,89,4.8,11,9,14,Office,No,,,,
EMP1393,Finance,12,51716,97,2.8,26,6,23,Office,No,,,,
EMP1394,Marketing,7,47260,89,2.5,17,6,0,WFH,Yes,,,,
EMP1395,Sales,4,41602,98,4.5,29,7,7,Office,No,,,,
EMP1396,Hr,8,47712,95,4.7,8,8,24,WFH,No,,,,
EMP1397,Marketing,11,81737,84,4.8,29,10,8,WFH,No,,,,
EMP1398,It,6,64620,98,4.2,5,5,19,Office,No,,,,
EMP1399,Sales,7,81828,97,4.3,14,10,8,WFH,No,,,,
EMP1400,Hr,10,38230,87,3.5,28,4,1,WFH,No,,,,
EMP1401,Marketing,15,74696,82,3.8,26,9,4,WFH,No,,,,
EMP1402,Hr,9,51573,86,3.3,10,10,13,Office,No,,,,
EMP1403,It,6,76922,81,2.7,14,9,25,Hybrid,Yes,,,,
EMP1404,Sales,14,83209,91,4.2,20,9,14,Hybrid,No,,,,
EMP1405,Sales,4,87762,94,3.4,25,8,5,Hybrid,No,,,,
EMP1406,Finance,13,69650,96,3.6,29,8,23,WFH,No,,,,
EMP1407,Finance,3,57784,93,2.6,12,8,19,Office,No,,,,
EMP1408,Sales,3,69414,77,3.7,20,8,25,Hybrid,No,,,,
EMP1409,It,6,47619,79,3.8,17,7,23,WFH,No,,,,
EMP1410,Marketing,3,56811,83,4.7,26,5,0,Office,No,,,,
EMP1411,Marketing,8,51817,92,4.5,30,9,9,Office,No,,,,
EMP1412,It,14,117652,97,3.4,29,4,0,WFH,No,,,,
EMP1413,Finance,13,142889,85,2.6,15,9,23,WFH,No,,,,
EMP1414,Sales,3,43127,95,4.0,27,8,15,WFH,No,,,,
EMP1415,Sales,7,88948,83,3.4,20,9,2,WFH,Yes,,,,
EMP1416,Finance,9,50785,75,4.0,30,4,9,Hybrid,Yes,,,,
EMP1417,It,4,52006,77,3.7,29,4,2,WFH,No,,,,
EMP1418,Hr,4,55619,98,3.4,26,9,11,WFH,No,,,,
EMP1419,Sales,5,66200,93,3.1,17,10,15,WFH,Yes,,,,
EMP1420,It,11,69518,79,2.7,23,6,16,Office,No,,,,
EMP1421,It,14,136410,90,3.2,20,9,1,Hybrid,No,,,,
EMP1422,Sales,3,85843,76,4.9,20,9,20,WFH,No,,,,
EMP1423,It,5,78637,87,4.6,25,8,3,Office,Yes,,,,
EMP1424,Marketing,10,51685,86,3.7,7,4,18,Office,No,,,,
EMP1425,Finance,11,111068,84,3.7,11,7,25,Office,No,,,,
EMP1426,Finance,12,67113,96,5.0,29,6,22,WFH,Yes,,,,
EMP1427,Marketing,3,51139,96,3.5,22,7,24,WFH,Yes,,,,
EMP1428,Sales,5,72515,75,4.4,12,10,4,Hybrid,No,,,,
EMP1429,Sales,6,67963,100,3.2,10,8,15,WFH,No,,,,
EMP1430,It,3,119561,75,5.0,15,4,12,Office,No,,,,
EMP1431,It,7,74161,83,3.6,10,4,1,WFH,Yes,,,,
EMP1432,Marketing,4,59733,77,2.9,28,4,5,WFH,No,,,,
EMP1433,It,4,110831,95,3.7,16,10,16,Office,No,,,,
EMP1434,Finance,15,63386,93,3.8,14,9,25,Hybrid,No,,,,
EMP1435,It,4,82212,86,2.9,7,5,17,Office,No,,,,
EMP1436,Sales,7,62606,80,3.5,26,7,20,Hybrid,No,,,,
EMP1437,It,10,139030,90,4.3,12,9,1,Hybrid,No,,,,
EMP1438,It,5,65902,88,4.3,25,5,3,Hybrid,No,,,,
EMP1439,Hr,8,68442,95,4.1,9,7,20,Hybrid,No,,,,
EMP1440,It,2,112077,99,3.0,10,8,13,WFH,No,,,,
EMP1441,Marketing,15,83224,95,4.7,22,9,8,Office,No,,,,
EMP1442,Sales,5,57065,94,2.8,21,7,23,WFH,No,,,,
EMP1443,Hr,2,47175,88,3.6,6,7,6,WFH,No,,,,
EMP1444,It,1,107949,94,4.9,16,7,5,WFH,No,,,,
EMP1445,It,1,133739,86,2.6,20,6,23,WFH,No,,,,
EMP1446,Hr,13,69425,80,4.7,15,6,14,Hybrid,No,,,,
EMP1447,Sales,2,88386,88,2.7,21,10,23,Office,No,,,,
EMP1448,Marketing,6,59642,89,2.9,11,4,14,Hybrid,No,,,,
EMP1449,Sales,15,65403,89,3.2,15,7,11,Office,No,,,,
EMP1450,It,12,62276,87,3.1,19,7,9,WFH,No,,,,
EMP1451,Marketing,10,53463,87,3.2,5,4,11,Office,Yes,,,,
EMP1452,Sales,2,43349,99,4.0,19,10,2,Office,No,,,,
EMP1453,Hr,13,31527,79,3.1,7,4,12,Office,Yes,,,,
EMP1454,Marketing,8,69897,86,4.4,7,5,6,Hybrid,No,,,,
EMP1455,Hr,3,31059,84,3.0,20,7,15,Office,No,,,,
EMP1456,Finance,12,107229,93,2.9,26,9,23,Office,No,,,,
EMP1457,It,14,91376,80,3.2,14,6,10,WFH,No,,,,
EMP1458,Finance,13,101346,96,2.9,13,8,0,Hybrid,No,,,,
EMP1459,Sales,8,46359,94,4.3,25,9,6,WFH,No,,,,
EMP1460,It,12,55141,88,5.0,22,5,9,WFH,Yes,,,,
EMP1461,It,7,129111,80,4.1,30,8,10,WFH,No,,,,
EMP1462,It,5,116313,96,3.9,16,6,21,Office,No,,,,
EMP1463,It,6,86972,89,3.5,18,4,23,Hybrid,Yes,,,,
EMP1464,Finance,15,77737,95,4.7,27,9,10,Office,No,,,,
EMP1465,Hr,14,52793,93,4.3,8,6,7,WFH,No,,,,
EMP1466,Sales,5,43829,90,4.9,16,7,16,Office,No,,,,
EMP1467,Finance,3,56635,83,3.1,26,10,23,Hybrid,No,,,,
EMP1468,It,4,125165,75,3.0,9,5,8,WFH,No,,,,
EMP1469,Marketing,7,52982,100,4.3,6,7,14,Office,No,,,,
EMP1470,Hr,12,45188,89,2.7,11,5,6,WFH,No,,,,
EMP1471,Marketing,8,35250,86,3.0,30,10,16,Hybrid,No,,,,
EMP1472,It,3,54621,97,3.0,30,9,3,Hybrid,No,,,,
EMP1473,Marketing,6,56363,82,4.6,14,6,24,WFH,Yes,,,,
EMP1474,It,13,128150,95,3.6,13,4,11,Hybrid,No,,,,
EMP1475,Sales,6,53801,76,3.0,28,9,12,Hybrid,Yes,,,,
EMP1476,It,4,61864,83,3.7,12,5,16,Hybrid,No,,,,
EMP1477,Marketing,6,47734,91,4.1,7,9,5,Office,No,,,,
EMP1478,Marketing,10,67149,84,3.9,11,7,5,Hybrid,No,,,,
EMP1479,Sales,12,51381,87,4.6,5,7,25,Office,No,,,,
EMP1480,Finance,15,120213,97,2.7,5,6,5,Office,No,,,,
EMP1481,Sales,2,38241,85,2.6,16,6,14,Office,No,,,,
EMP1482,Sales,13,76689,92,2.9,7,6,21,Office,Yes,,,,
EMP1483,It,9,133882,98,3.5,26,8,14,Office,No,,,,
EMP1484,Marketing,10,46087,79,4.0,14,10,18,WFH,No,,,,
EMP1485,It,5,132901,92,3.8,21,10,9,Office,No,,,,
EMP1486,Finance,12,140795,89,2.6,23,10,22,Hybrid,No,,,,
EMP1487,Marketing,12,50476,98,2.6,29,7,14,Office,No,,,,
EMP1488,Finance,9,61329,85,3.5,26,8,25,Office,No,,,,
EMP1489,It,15,67388,77,2.9,14,6,3,Hybrid,No,,,,
EMP1490,It,2,61826,87,2.8,21,5,0,WFH,No,,,,
EMP1491,Finance,13,72446,86,4.1,16,10,19,Office,No,,,,
EMP1492,It,10,101624,97,3.4,17,6,22,Office,No,,,,
EMP1493,Sales,13,34109,99,3.2,16,8,25,Hybrid,No,,,,
EMP1494,Marketing,4,57446,92,4.7,13,6,24,WFH,No,,,,
EMP1495,Sales,1,83428,85,3.4,17,4,17,Office,Yes,,,,
EMP1496,Sales,15,68698,84,4.9,16,9,6,Office,Yes,,,,
EMP1497,Sales,8,79497,100,4.8,15,7,16,Hybrid,No,,,,
EMP1498,Marketing,2,82901,83,2.5,13,5,12,Office,No,,,,
EMP1499,It,13,71038,79,3.2,17,7,6,Hybrid,No,,,,
EMP1500,Sales,9,61638,98,4.0,9,6,6,Hybrid,No
